V1,annots
isogroup14330,isogroup14330|black kME=0.42|Associations:(R2=+0.29) mean speed in response to visual stimulus.
isogroup27815,isogroup27815|black kME=0.42|Associations:(R2=+0.29) mean speed in response to visual stimulus.
isogroup22120,isogroup22120|black kME=0.42|Associations:(R2=+0.29) mean speed in response to visual stimulus.
isogroup25362,isogroup25362|black kME=0.41|Associations:(R2=+0.29) mean speed in response to visual stimulus.
isogroup16611,isogroup16611|black kME=0.41|Associations:(R2=+0.29) mean speed in response to visual stimulus.
isogroup33705,isogroup33705|black kME=0.41|Associations:(R2=+0.29) mean speed in response to visual stimulus.
isogroup277,isogroup277|black kME=0.41|Associations:(R2=+0.29) mean speed in response to visual stimulus.
isogroup24393,isogroup24393|black kME=0.41|Associations:(R2=+0.29) mean speed in response to visual stimulus.
isogroup32125,isogroup32125|black kME=0.41|Associations:(R2=+0.29) mean speed in response to visual stimulus.
isogroup27386,isogroup27386|black kME=0.41|Associations:(R2=+0.29) mean speed in response to visual stimulus.
isogroup27762,isogroup27762|black kME=0.41|Associations:(R2=+0.29) mean speed in response to visual stimulus.
isogroup23965,isogroup23965|black kME=0.41|Associations:(R2=+0.29) mean speed in response to visual stimulus.
isogroup33272,isogroup33272|black kME=0.41|Associations:(R2=+0.29) mean speed in response to visual stimulus.
isogroup28322,isogroup28322|black kME=0.41|Associations:(R2=+0.29) mean speed in response to visual stimulus.
isogroup29022,isogroup29022|black kME=0.41|Associations:(R2=+0.29) mean speed in response to visual stimulus.
isogroup5476,isogroup5476|black kME=0.41|Associations:(R2=+0.29) mean speed in response to visual stimulus.
isogroup32829,isogroup32829|black kME=0.41|Associations:(R2=+0.29) mean speed in response to visual stimulus.
isogroup17198,isogroup17198|black kME=0.41|Associations:(R2=+0.29) mean speed in response to visual stimulus.
isogroup32386,isogroup32386|black kME=0.41|Associations:(R2=+0.29) mean speed in response to visual stimulus.
isogroup20722,isogroup20722|black kME=0.4|Associations:(R2=+0.29) mean speed in response to visual stimulus.
isogroup32704,isogroup32704|black kME=0.4|Associations:(R2=+0.29) mean speed in response to visual stimulus.
isogroup28939,isogroup28939|black kME=0.4|Associations:(R2=+0.29) mean speed in response to visual stimulus.
isogroup21095,isogroup21095|black kME=0.4|Associations:(R2=+0.29) mean speed in response to visual stimulus.
isogroup20536,isogroup20536|black kME=0.4|Associations:(R2=+0.29) mean speed in response to visual stimulus.
isogroup28028,isogroup28028|black kME=0.4|Associations:(R2=+0.29) mean speed in response to visual stimulus.
isogroup28531,isogroup28531|black kME=0.4|Associations:(R2=+0.29) mean speed in response to visual stimulus.
isogroup18130,isogroup18130|black kME=0.4|Associations:(R2=+0.29) mean speed in response to visual stimulus.
isogroup30244,isogroup30244|black kME=0.4|Associations:(R2=+0.29) mean speed in response to visual stimulus.
isogroup34484,isogroup34484|black kME=0.4|Associations:(R2=+0.29) mean speed in response to visual stimulus.
isogroup31690,isogroup31690|black kME=0.4|Associations:(R2=+0.29) mean speed in response to visual stimulus.
isogroup2180,isogroup2180|black kME=0.4|Associations:(R2=+0.29) mean speed in response to visual stimulus.
isogroup10823,isogroup10823|black kME=0.4|Associations:(R2=+0.29) mean speed in response to visual stimulus.
isogroup28525,isogroup28525|black kME=0.4|Associations:(R2=+0.29) mean speed in response to visual stimulus.
isogroup35647,isogroup35647|black kME=0.4|Associations:(R2=+0.29) mean speed in response to visual stimulus.
isogroup28011,isogroup28011|black kME=0.4|Associations:(R2=+0.29) mean speed in response to visual stimulus.
isogroup30655,isogroup30655|black kME=0.39|Associations:(R2=+0.29) mean speed in response to visual stimulus.
isogroup15673,isogroup15673|black kME=0.39|Associations:(R2=+0.29) mean speed in response to visual stimulus.
isogroup31918,isogroup31918|black kME=0.39|Associations:(R2=+0.29) mean speed in response to visual stimulus.
isogroup1989,isogroup1989|black kME=0.39|Associations:(R2=+0.29) mean speed in response to visual stimulus.
isogroup21008,isogroup21008|black kME=0.39|Associations:(R2=+0.29) mean speed in response to visual stimulus.
isogroup26284,isogroup26284|black kME=0.39|Associations:(R2=+0.29) mean speed in response to visual stimulus.
isogroup21127,isogroup21127|black kME=0.39|Associations:(R2=+0.29) mean speed in response to visual stimulus.
isogroup7964,isogroup7964|black kME=0.39|Associations:(R2=+0.29) mean speed in response to visual stimulus.
isogroup26439,isogroup26439|black kME=0.39|Associations:(R2=+0.29) mean speed in response to visual stimulus.
isogroup32703,isogroup32703|black kME=0.39|Associations:(R2=+0.29) mean speed in response to visual stimulus.
isogroup2014,isogroup2014|black kME=0.39|Associations:(R2=+0.29) mean speed in response to visual stimulus.
isogroup29709,isogroup29709|black kME=0.39|Associations:(R2=+0.29) mean speed in response to visual stimulus.
isogroup8910,isogroup8910|black kME=0.39|Associations:(R2=+0.29) mean speed in response to visual stimulus.
isogroup15945,isogroup15945|black kME=0.39|Associations:(R2=+0.29) mean speed in response to visual stimulus.
isogroup18426,isogroup18426|black kME=0.39|Associations:(R2=+0.29) mean speed in response to visual stimulus.
isogroup34062,isogroup34062|black kME=0.39|Associations:(R2=+0.29) mean speed in response to visual stimulus.
isogroup17321,isogroup17321|black kME=0.39|Associations:(R2=+0.29) mean speed in response to visual stimulus.
isogroup34340,isogroup34340|black kME=0.39|Associations:(R2=+0.29) mean speed in response to visual stimulus.
isogroup3891,isogroup3891|black kME=0.39|Associations:(R2=+0.29) mean speed in response to visual stimulus.
isogroup20858,isogroup20858|black kME=0.39|Associations:(R2=+0.29) mean speed in response to visual stimulus.
isogroup32811,isogroup32811|black kME=0.39|Associations:(R2=+0.29) mean speed in response to visual stimulus.
isogroup23633,isogroup23633|black kME=0.39|Associations:(R2=+0.29) mean speed in response to visual stimulus.
isogroup26227,isogroup26227|black kME=0.39|Associations:(R2=+0.29) mean speed in response to visual stimulus.
isogroup13033,isogroup13033|black kME=0.38|Associations:(R2=+0.29) mean speed in response to visual stimulus.
isogroup30397,isogroup30397|black kME=0.38|Associations:(R2=+0.29) mean speed in response to visual stimulus.
isogroup32111,isogroup32111|black kME=0.38|Associations:(R2=+0.29) mean speed in response to visual stimulus.
isogroup32969,isogroup32969|black kME=0.38|Associations:(R2=+0.29) mean speed in response to visual stimulus.
isogroup34362,isogroup34362|black kME=0.38|Associations:(R2=+0.29) mean speed in response to visual stimulus.
isogroup22537,isogroup22537|black kME=0.38|Associations:(R2=+0.29) mean speed in response to visual stimulus.
isogroup25854,isogroup25854|black kME=0.38|Associations:(R2=+0.29) mean speed in response to visual stimulus.
isogroup14404,isogroup14404|black kME=0.38|Associations:(R2=+0.29) mean speed in response to visual stimulus.
isogroup22975,isogroup22975|black kME=0.38|Associations:(R2=+0.29) mean speed in response to visual stimulus.
isogroup32740,isogroup32740|black kME=0.38|Associations:(R2=+0.29) mean speed in response to visual stimulus.
isogroup29000,isogroup29000|black kME=0.38|Associations:(R2=+0.29) mean speed in response to visual stimulus.
isogroup21769,isogroup21769|black kME=0.38|Associations:(R2=+0.29) mean speed in response to visual stimulus.
isogroup30117,isogroup30117|black kME=0.38|Associations:(R2=+0.29) mean speed in response to visual stimulus.
isogroup8438,isogroup8438|black kME=0.38|Associations:(R2=+0.29) mean speed in response to visual stimulus.
isogroup34688,isogroup34688|black kME=0.38|Associations:(R2=+0.29) mean speed in response to visual stimulus.
isogroup10249,isogroup10249|black kME=0.38|Associations:(R2=+0.29) mean speed in response to visual stimulus.
isogroup30380,isogroup30380|black kME=0.38|Associations:(R2=+0.29) mean speed in response to visual stimulus.
isogroup25861,isogroup25861|black kME=0.38|Associations:(R2=+0.29) mean speed in response to visual stimulus.
isogroup16242,isogroup16242|black kME=0.38|Associations:(R2=+0.29) mean speed in response to visual stimulus.
isogroup25069,isogroup25069|black kME=0.38|Associations:(R2=+0.29) mean speed in response to visual stimulus.
isogroup14493,isogroup14493|black kME=0.38|Associations:(R2=+0.29) mean speed in response to visual stimulus.
isogroup9904,isogroup9904|black kME=0.38|Associations:(R2=+0.29) mean speed in response to visual stimulus.
isogroup35665,isogroup35665|black kME=0.38|Associations:(R2=+0.29) mean speed in response to visual stimulus.
isogroup21264,isogroup21264|black kME=0.38|Associations:(R2=+0.29) mean speed in response to visual stimulus.
isogroup17288,isogroup17288|black kME=0.37|Associations:(R2=+0.29) mean speed in response to visual stimulus.
isogroup25037,isogroup25037|black kME=0.37|Associations:(R2=+0.29) mean speed in response to visual stimulus.
isogroup28144,isogroup28144|black kME=0.37|Associations:(R2=+0.29) mean speed in response to visual stimulus.
isogroup10840,isogroup10840|black kME=0.37|Associations:(R2=+0.29) mean speed in response to visual stimulus.
isogroup11084,isogroup11084|black kME=0.37|Associations:(R2=+0.29) mean speed in response to visual stimulus.
isogroup34867,isogroup34867|black kME=0.37|Associations:(R2=+0.29) mean speed in response to visual stimulus.
isogroup1281,isogroup1281|black kME=0.37|Associations:(R2=+0.29) mean speed in response to visual stimulus.
isogroup17915,isogroup17915|black kME=0.37|Associations:(R2=+0.29) mean speed in response to visual stimulus.
isogroup35401,isogroup35401|black kME=0.37|Associations:(R2=+0.29) mean speed in response to visual stimulus.
isogroup35072,isogroup35072|black kME=0.37|Associations:(R2=+0.29) mean speed in response to visual stimulus.
isogroup27722,isogroup27722|black kME=0.37|Associations:(R2=+0.29) mean speed in response to visual stimulus.
isogroup24658,isogroup24658|black kME=0.37|Associations:(R2=+0.29) mean speed in response to visual stimulus.
isogroup17167,isogroup17167|black kME=0.37|Associations:(R2=+0.29) mean speed in response to visual stimulus.
isogroup11932,isogroup11932|black kME=0.37|Associations:(R2=+0.29) mean speed in response to visual stimulus.
isogroup27777,isogroup27777|black kME=0.37|Associations:(R2=+0.29) mean speed in response to visual stimulus.
isogroup21879,isogroup21879|black kME=0.37|Associations:(R2=+0.29) mean speed in response to visual stimulus.
isogroup23518,isogroup23518|black kME=0.37|Associations:(R2=+0.29) mean speed in response to visual stimulus.
isogroup5377,isogroup5377|black kME=0.36|Associations:(R2=+0.29) mean speed in response to visual stimulus.
isogroup33454,isogroup33454|black kME=0.36|Associations:(R2=+0.29) mean speed in response to visual stimulus.
isogroup15602,isogroup15602|black kME=0.36|Associations:(R2=+0.29) mean speed in response to visual stimulus.
isogroup30169,isogroup30169|black kME=0.36|Associations:(R2=+0.29) mean speed in response to visual stimulus.
isogroup28142,isogroup28142|black kME=0.36|Associations:(R2=+0.29) mean speed in response to visual stimulus.
isogroup33181,isogroup33181|black kME=0.36|Associations:(R2=+0.29) mean speed in response to visual stimulus.
isogroup29652,isogroup29652|black kME=0.36|Associations:(R2=+0.29) mean speed in response to visual stimulus.
isogroup19817,isogroup19817|black kME=0.36|Associations:(R2=+0.29) mean speed in response to visual stimulus.
isogroup11068,isogroup11068|black kME=0.36|Associations:(R2=+0.29) mean speed in response to visual stimulus.
isogroup30583,isogroup30583|black kME=0.36|Associations:(R2=+0.29) mean speed in response to visual stimulus.
isogroup34951,isogroup34951|black kME=0.36|Associations:(R2=+0.29) mean speed in response to visual stimulus.
isogroup6471,isogroup6471|black kME=0.36|Associations:(R2=+0.29) mean speed in response to visual stimulus.
isogroup25095,isogroup25095|black kME=0.36|Associations:(R2=+0.29) mean speed in response to visual stimulus.
isogroup35032,isogroup35032|black kME=0.36|Associations:(R2=+0.29) mean speed in response to visual stimulus.
isogroup32700,isogroup32700|black kME=0.36|Associations:(R2=+0.29) mean speed in response to visual stimulus.
isogroup25872,isogroup25872|black kME=0.36|Associations:(R2=+0.29) mean speed in response to visual stimulus.
isogroup31651,isogroup31651|black kME=0.36|Associations:(R2=+0.29) mean speed in response to visual stimulus.
isogroup3632,isogroup3632|black kME=0.36|Associations:(R2=+0.29) mean speed in response to visual stimulus.
isogroup26005,isogroup26005|black kME=0.36|Associations:(R2=+0.29) mean speed in response to visual stimulus.
isogroup20481,isogroup20481|black kME=0.36|Associations:(R2=+0.29) mean speed in response to visual stimulus.
isogroup26841,isogroup26841|black kME=0.35|Associations:(R2=+0.29) mean speed in response to visual stimulus.
isogroup23374,isogroup23374|black kME=0.35|Associations:(R2=+0.29) mean speed in response to visual stimulus.
isogroup27269,isogroup27269|black kME=0.35|Associations:(R2=+0.29) mean speed in response to visual stimulus.
isogroup6366,isogroup6366|black kME=0.35|Associations:(R2=+0.29) mean speed in response to visual stimulus.
isogroup32246,isogroup32246|black kME=0.35|Associations:(R2=+0.29) mean speed in response to visual stimulus.
isogroup25030,isogroup25030|black kME=0.35|Associations:(R2=+0.29) mean speed in response to visual stimulus.
isogroup31673,isogroup31673|black kME=0.35|Associations:(R2=+0.29) mean speed in response to visual stimulus.
isogroup17114,isogroup17114|black kME=0.35|Associations:(R2=+0.29) mean speed in response to visual stimulus.
